ID;VALUE;TIMESTAMP
0;-0.001526;53199
1;-0.006104;53200
2;-0.004578;53201
3;0.000763;53202
4;0.000763;53203
5;-0.002289;53204
6;0.000763;53205
7;0.000763;53206
8;-0.003052;53207
9;-0.001526;53208
10;-0.001526;53209
11;-0.001526;53210
12;-0.002289;53211
13;0.000000;53212
14;0.006866;53213
15;-0.001526;53214
16;0.001526;53215
17;-0.002289;53216
18;0.003815;53217
19;-0.003815;53218
20;-0.001526;53219
21;-0.001526;53220
22;0.011444;53221
23;-0.004578;53222
24;-0.001526;53223
25;0.003815;53224
26;0.000763;53225
27;0.000763;53226
28;0.004578;53227
29;0.002289;53228
30;0.000763;53229
31;0.000763;53230
32;-0.003815;53231
33;-0.002289;53232
34;-0.001526;53233
35;-0.001526;53234
36;0.005341;53235
37;-0.002289;53236
38;0.003815;53237
39;-0.005341;53238
40;-0.012207;53239
41;0.006866;53240
42;-0.001526;53241
43;0.003052;53242
44;-0.003815;53243
45;0.000763;53244
46;-0.001526;53245
47;-0.001526;53246
48;-0.006104;53247
49;0.001526;53248
50;-0.003052;53249
51;-0.009155;53250
52;-0.001526;53251
53;0.000763;53252
54;0.002289;53253
55;0.007629;53254
56;-0.004578;53255
57;0.008392;53256
58;0.006866;53257
59;-0.003052;53258
60;-0.003052;53259
61;0.003815;53260
62;-0.001526;53261
63;-0.001526;53262
64;-0.003052;53263
65;-0.001526;53264
66;-0.003815;53265
67;0.007629;53266
68;-0.001526;53267
69;-0.001526;53268
70;0.003052;53269
71;-0.001526;53270
72;0.000000;53271
73;0.009155;53272
74;0.004578;53273
75;-0.004578;53274
76;0.005341;53275
77;0.000763;53276
78;-0.001526;53277
79;-0.012207;53278
80;0.001526;53279
81;0.000763;53280
82;0.004578;53281
83;0.000763;53282
84;0.007629;53283
85;0.003052;53284
86;-0.001526;53285
87;-0.001526;53286
88;0.001526;53287
89;0.003815;53288
90;-0.003815;53289
91;0.008392;53290
92;0.003815;53291
93;-0.002289;53292
94;-0.003815;53293
95;0.002289;53294
96;-0.001526;53295
97;0.001526;53296
98;0.002289;53297
99;-0.001526;53298
100;0.001526;53299
101;0.005341;53300
102;-0.005341;53301
103;-0.001526;53302
104;-0.001526;53303
105;-0.001526;53304
106;-0.007629;53305
107;-0.002289;53306
108;0.005341;53307
109;0.000000;53308
110;0.000000;53309
111;0.003052;53310
112;-0.008392;53311
113;-0.001526;53312
114;-0.001526;53313
115;0.003815;53314
116;0.001526;53315
117;0.000763;53316
118;-0.001526;53317
119;0.000763;53318
120;0.003815;53319
121;0.001526;53320
122;0.008392;53321
123;0.003815;53322
124;0.001526;53323
125;0.001526;53324
126;0.005341;53325
127;0.002289;53326
128;0.002289;53327
129;0.003052;53328
130;0.003815;53329
131;0.007629;53330
132;0.001526;53331
133;-0.001526;53332
134;0.000000;53333
135;0.015259;53334
136;0.007629;53335
137;0.000763;53336
138;-0.001526;53337
139;0.002289;53338
140;-0.001526;53339
141;-0.004578;53340
142;-0.001526;53341
143;-0.001526;53342
144;0.004578;53343
145;0.003052;53344
146;-0.002289;53345
147;0.003815;53346
148;0.007629;53347
149;-0.003815;53348
150;-0.002289;53349
151;0.006866;53350
152;-0.001526;53351
153;-0.001526;53352
154;-0.003052;53353
155;0.004578;53354
156;0.001526;53355
157;-0.002289;53356
158;0.001526;53357
159;0.005341;53358
160;0.000763;53359
161;-0.001526;53360
162;0.001526;53361
163;0.003815;53362
164;0.002289;53363
165;-0.007629;53364
166;0.002289;53365
167;0.003815;53366
168;0.005341;53367
169;-0.005341;53368
170;-0.001526;53369
171;-0.001526;53370
172;-0.001526;53371
173;0.003052;53372
174;0.000763;53373
175;0.001526;53374
176;0.002289;53375
177;-0.001526;53376
178;0.000763;53377
179;0.001526;53378
180;0.000763;53379
181;-0.001526;53380
182;0.002289;53381
183;0.003815;53382
184;0.000763;53383
185;-0.008392;53384
186;0.005341;53385
187;-0.001526;53386
188;-0.006104;53387
189;-0.002289;53388
190;0.002289;53389
191;0.000000;53390
192;0.002289;53391
193;-0.004578;53392
194;0.007629;53393
195;0.002289;53394
196;-0.001526;53395
197;-0.001526;53396
198;-0.001526;53397
199;0.007629;53398
200;-0.001526;53399
201;-0.001526;53400
202;-0.002289;53401
203;-0.001526;53402
204;-0.001526;53403
205;0.000763;53404
206;0.003815;53405
207;0.004578;53406
208;-0.005341;53407
209;-0.004578;53408
210;0.000000;53409
211;0.003052;53410
212;-0.004578;53411
213;0.001526;53412
214;-0.001526;53413
215;0.002289;53414
216;-0.003052;53415
217;-0.008392;53416
218;0.000000;53417
219;0.006866;53418
220;-0.001526;53419
221;-0.003052;53420
222;0.002289;53421
223;-0.001526;53422
224;-0.005341;53423
225;0.000763;53424
226;0.001526;53425
227;0.001526;53426
228;-0.007629;53427
229;0.002289;53428
230;0.000000;53429
231;0.001526;53430
232;-0.001526;53431
233;-0.003815;53432
234;0.001526;53433
235;0.003815;53434
236;-0.002289;53435
237;-0.003815;53436
238;0.000000;53437
239;0.004578;53438
240;0.000763;53439
241;-0.003052;53440
242;0.007629;53441
243;0.001526;53442
244;0.002289;53443
245;-0.003052;53444
246;0.003815;53445
247;0.000000;53446
248;-0.001526;53447
249;-0.004578;53448
250;0.011444;53449
251;-0.003052;53450
252;0.000000;53451
253;-0.001526;53452
254;0.003815;53453
255;0.000000;53454
256;0.000763;53455
257;-0.007629;53456
258;0.005341;53457
259;0.003052;53458
260;0.000763;53459
261;-0.001526;53460
262;0.005341;53461
263;0.003815;53462
264;0.001526;53463
265;-0.001526;53464
266;0.004578;53465
267;-0.002289;53466
268;0.000000;53467
269;0.003052;53468
270;0.011444;53469
271;-0.001526;53470
272;0.004578;53471
273;-0.001526;53472
274;0.008392;53473
275;0.003052;53474
276;0.001526;53475
277;-0.006104;53476
278;0.000763;53477
279;0.003052;53478
280;-0.001526;53479
281;-0.001526;53480
282;0.006866;53481
283;0.002289;53482
284;-0.004578;53483
285;0.003815;53484
286;0.003052;53485
287;-0.001526;53486
288;-0.001526;53487
289;0.003815;53488
290;-0.001526;53489
291;-0.001526;53490
292;-0.006104;53491
293;0.001526;53492
294;0.003815;53493
295;0.000763;53494
296;0.000763;53495
297;0.002289;53496
298;0.000763;53497
299;-0.001526;53498
300;-0.001526;53499
301;0.006866;53500
302;0.006866;53501
303;-0.001526;53502
304;0.000000;53503
305;0.005341;53504
306;0.005341;53505
307;0.000000;53506
308;-0.001526;53507
309;0.002289;53508
310;-0.001526;53509
311;-0.003052;53510
312;-0.001526;53511
313;-0.001526;53512
314;0.000000;53513
315;-0.001526;53514
316;0.001526;53515
317;0.002289;53516
318;0.000763;53517
319;-0.001526;53518
320;-0.001526;53519
321;-0.001526;53520
322;0.000763;53521
323;-0.002289;53522
324;-0.001526;53523
325;0.003052;53524
326;-0.001526;53525
327;-0.004578;53526
328;0.007629;53527
329;0.008392;53528
330;-0.001526;53529
331;-0.003815;53530
332;0.007629;53531
333;0.000763;53532
334;-0.001526;53533
335;0.005341;53534
336;0.008392;53535
337;0.002289;53536
338;0.002289;53537
339;-0.010681;53538
340;0.001526;53539
341;0.009155;53540
342;0.000763;53541
343;-0.004578;53542
344;0.001526;53543
345;0.005341;53544
346;-0.002289;53545
347;0.003052;53546
348;0.000000;53547
349;0.000763;53548
350;0.005341;53549
351;-0.003815;53550
352;0.001526;53551
353;0.000000;53552
354;0.003052;53553
355;-0.006104;53554
356;0.003815;53555
357;0.000763;53556
358;-0.001526;53557
359;0.003052;53558
360;0.006866;53559
361;0.005341;53560
362;0.003815;53561
363;-0.001526;53562
364;-0.001526;53563
365;0.000763;53564
366;-0.007629;53565
367;-0.001526;53566
368;-0.001526;53567
369;0.003815;53568
370;-0.006104;53569
371;-0.001526;53570
372;0.002289;53571
373;0.000763;53572
374;-0.001526;53573
375;-0.001526;53574
376;0.003052;53575
377;0.002289;53576
378;-0.001526;53577
379;0.001526;53578
380;0.003815;53579
381;-0.003052;53580
382;-0.001526;53581
383;0.004578;53582
384;0.009155;53583
385;-0.002289;53584
386;-0.004578;53585
387;0.000763;53586
388;-0.001526;53587
389;0.001526;53588
390;-0.001526;53589
391;0.003052;53590
392;0.004578;53591
393;-0.001526;53592
394;0.001526;53593
395;0.005341;53594
396;0.006866;53595
397;-0.001526;53596
398;0.000763;53597
399;0.001526;53598
400;0.001526;53599
401;-0.001526;53600
402;-0.001526;53601
403;0.007629;53602
404;0.003815;53603
405;-0.001526;53604
406;-0.001526;53605
407;0.003052;53606
408;-0.001526;53607
409;0.003052;53608
410;-0.005341;53609
411;0.009155;53610
