ID;VALUE;TIMESTAMP
0;0.000000;53199
1;0.030518;53200
2;0.030518;53201
3;0.030518;53202
4;-0.061035;53203
5;-0.030518;53204
6;-0.091553;53205
7;0.030518;53206
8;0.030518;53207
9;0.030518;53208
10;-0.061035;53209
11;0.000000;53210
12;-0.030518;53211
13;0.030518;53212
14;-0.030518;53213
15;-0.061035;53214
16;0.000000;53215
17;-0.122070;53216
18;0.030518;53217
19;0.030518;53218
20;0.030518;53219
21;-0.152588;53220
22;-0.213623;53221
23;0.000000;53222
24;0.091553;53223
25;0.030518;53224
26;0.091553;53225
27;-0.061035;53226
28;-0.244141;53227
29;0.030518;53228
30;-0.122070;53229
31;0.000000;53230
32;-0.030518;53231
33;-0.091553;53232
34;0.030518;53233
35;0.030518;53234
36;-0.030518;53235
37;-0.152588;53236
38;0.000000;53237
39;0.030518;53238
40;0.030518;53239
41;0.030518;53240
42;-0.030518;53241
43;-0.122070;53242
44;0.030518;53243
45;0.030518;53244
46;-0.091553;53245
47;-0.030518;53246
48;-0.091553;53247
49;0.000000;53248
50;-0.091553;53249
51;-0.122070;53250
52;0.030518;53251
53;0.030518;53252
54;0.030518;53253
55;0.030518;53254
56;-0.061035;53255
57;0.030518;53256
58;-0.122070;53257
59;-0.030518;53258
60;-0.061035;53259
61;0.000000;53260
62;0.030518;53261
63;-0.030518;53262
64;-0.061035;53263
65;0.122070;53264
66;0.000000;53265
67;0.152588;53266
68;0.152588;53267
69;0.122070;53268
70;0.030518;53269
71;0.030518;53270
72;0.000000;53271
73;0.152588;53272
74;0.183105;53273
75;-0.061035;53274
76;0.152588;53275
77;0.152588;53276
78;0.091553;53277
79;0.030518;53278
80;0.152588;53279
81;0.152588;53280
82;0.122070;53281
83;-0.061035;53282
84;0.183105;53283
85;0.030518;53284
86;0.152588;53285
87;0.030518;53286
88;0.122070;53287
89;0.244141;53288
90;0.122070;53289
91;0.122070;53290
92;0.030518;53291
93;0.030518;53292
94;0.122070;53293
95;0.030518;53294
96;0.122070;53295
97;0.213623;53296
98;0.122070;53297
99;0.274658;53298
100;0.366211;53299
101;0.183105;53300
102;0.213623;53301
103;0.030518;53302
104;0.000000;53303
105;0.091553;53304
106;0.030518;53305
107;0.122070;53306
108;0.183105;53307
109;0.000000;53308
110;0.213623;53309
111;0.091553;53310
112;0.000000;53311
113;0.030518;53312
114;0.091553;53313
115;0.030518;53314
116;-0.061035;53315
117;-0.091553;53316
118;-0.091553;53317
119;0.030518;53318
120;0.030518;53319
121;0.030518;53320
122;-0.091553;53321
123;-0.030518;53322
124;-0.061035;53323
125;-0.091553;53324
126;-0.091553;53325
127;-0.061035;53326
128;0.091553;53327
129;0.091553;53328
130;0.030518;53329
131;0.122070;53330
132;0.000000;53331
133;0.030518;53332
134;0.030518;53333
135;0.030518;53334
136;0.244141;53335
137;0.122070;53336
138;0.000000;53337
139;0.183105;53338
140;0.030518;53339
141;0.030518;53340
142;0.213623;53341
143;0.122070;53342
144;0.091553;53343
145;0.091553;53344
146;0.030518;53345
147;-0.030518;53346
148;0.152588;53347
149;0.091553;53348
150;0.183105;53349
151;0.000000;53350
152;0.213623;53351
153;0.091553;53352
154;0.030518;53353
155;0.244141;53354
156;0.091553;53355
157;0.030518;53356
158;0.030518;53357
159;-0.030518;53358
160;0.152588;53359
161;0.030518;53360
162;0.000000;53361
163;0.152588;53362
164;0.030518;53363
165;0.030518;53364
166;-0.122070;53365
167;0.030518;53366
168;0.030518;53367
169;0.122070;53368
170;0.122070;53369
171;0.091553;53370
172;0.183105;53371
173;0.244141;53372
174;0.152588;53373
175;0.091553;53374
176;0.030518;53375
177;0.244141;53376
178;0.030518;53377
179;0.152588;53378
180;0.122070;53379
181;0.091553;53380
182;0.213623;53381
183;-0.030518;53382
184;0.091553;53383
185;0.183105;53384
186;0.122070;53385
187;0.030518;53386
188;0.030518;53387
189;0.030518;53388
190;0.030518;53389
191;0.030518;53390
192;0.030518;53391
193;0.152588;53392
194;0.030518;53393
195;0.000000;53394
196;0.030518;53395
197;0.183105;53396
198;0.244141;53397
199;0.091553;53398
200;0.030518;53399
201;0.244141;53400
202;0.091553;53401
203;0.213623;53402
204;0.030518;53403
205;0.030518;53404
206;0.183105;53405
207;0.030518;53406
208;0.183105;53407
209;0.030518;53408
210;0.152588;53409
211;0.183105;53410
212;0.152588;53411
213;0.030518;53412
214;0.030518;53413
215;0.030518;53414
216;0.030518;53415
217;-0.030518;53416
218;-0.030518;53417
219;0.030518;53418
220;0.000000;53419
221;-0.030518;53420
222;-0.152588;53421
223;0.000000;53422
224;0.030518;53423
225;0.000000;53424
226;-0.244141;53425
227;-0.091553;53426
228;-0.061035;53427
229;-0.030518;53428
230;-0.122070;53429
231;0.030518;53430
232;-0.122070;53431
233;0.000000;53432
234;-0.152588;53433
235;0.030518;53434
236;0.000000;53435
237;0.030518;53436
238;0.091553;53437
239;0.000000;53438
240;0.000000;53439
241;0.030518;53440
242;-0.030518;53441
243;0.030518;53442
244;0.091553;53443
245;0.122070;53444
246;0.030518;53445
247;0.091553;53446
248;0.030518;53447
249;0.030518;53448
250;0.030518;53449
251;0.030518;53450
252;0.030518;53451
253;0.152588;53452
254;0.030518;53453
255;0.030518;53454
256;0.183105;53455
257;0.030518;53456
258;0.030518;53457
259;-0.061035;53458
260;0.213623;53459
261;0.122070;53460
262;0.091553;53461
263;0.183105;53462
264;0.091553;53463
265;0.091553;53464
266;0.091553;53465
267;0.091553;53466
268;0.091553;53467
269;0.030518;53468
270;0.030518;53469
271;0.030518;53470
272;0.030518;53471
273;0.030518;53472
274;0.030518;53473
275;0.183105;53474
276;0.122070;53475
277;0.030518;53476
278;0.030518;53477
279;0.030518;53478
280;0.030518;53479
281;0.030518;53480
282;0.213623;53481
283;0.091553;53482
284;0.091553;53483
285;0.030518;53484
286;0.152588;53485
287;0.183105;53486
288;0.122070;53487
289;0.183105;53488
290;0.030518;53489
291;0.091553;53490
292;0.030518;53491
293;0.152588;53492
294;-0.030518;53493
295;0.000000;53494
296;0.030518;53495
297;0.000000;53496
298;-0.061035;53497
299;-0.122070;53498
300;-0.061035;53499
301;0.000000;53500
302;0.091553;53501
303;-0.030518;53502
304;0.000000;53503
305;-0.091553;53504
306;-0.030518;53505
307;-0.061035;53506
308;0.030518;53507
309;0.000000;53508
310;-0.122070;53509
311;0.000000;53510
312;0.000000;53511
313;0.091553;53512
314;0.030518;53513
315;0.030518;53514
316;0.030518;53515
317;0.091553;53516
318;0.122070;53517
319;-0.030518;53518
320;0.030518;53519
321;-0.061035;53520
322;0.183105;53521
323;0.030518;53522
324;0.030518;53523
325;0.030518;53524
326;0.000000;53525
327;0.030518;53526
328;-0.030518;53527
329;-0.091553;53528
330;-0.152588;53529
331;-0.030518;53530
332;0.030518;53531
333;-0.030518;53532
334;0.030518;53533
335;0.000000;53534
336;-0.030518;53535
337;-0.061035;53536
338;0.030518;53537
339;-0.061035;53538
340;0.030518;53539
341;0.000000;53540
342;0.000000;53541
343;-0.061035;53542
344;0.030518;53543
345;-0.152588;53544
346;0.030518;53545
347;0.000000;53546
348;0.030518;53547
349;0.000000;53548
350;0.091553;53549
351;0.030518;53550
352;-0.213623;53551
353;-0.122070;53552
354;-0.030518;53553
355;0.091553;53554
356;0.000000;53555
357;0.000000;53556
358;-0.122070;53557
359;0.030518;53558
360;0.000000;53559
361;0.000000;53560
362;-0.122070;53561
363;0.030518;53562
364;-0.091553;53563
365;-0.030518;53564
366;0.000000;53565
367;0.152588;53566
368;0.030518;53567
369;0.030518;53568
370;0.213623;53569
371;0.030518;53570
372;0.244141;53571
373;0.030518;53572
374;0.152588;53573
375;0.030518;53574
376;0.030518;53575
377;0.091553;53576
378;0.091553;53577
379;0.122070;53578
380;0.183105;53579
381;0.183105;53580
382;0.244141;53581
383;0.305176;53582
384;0.122070;53583
385;0.091553;53584
386;0.030518;53585
387;0.030518;53586
388;-0.030518;53587
389;-0.122070;53588
390;0.030518;53589
391;-0.091553;53590
392;-0.152588;53591
393;-0.122070;53592
394;0.000000;53593
395;-0.030518;53594
396;0.030518;53595
397;0.000000;53596
398;0.000000;53597
399;0.000000;53598
400;0.030518;53599
401;0.030518;53600
402;0.030518;53601
403;0.183105;53602
404;0.213623;53603
405;0.152588;53604
406;0.274658;53605
407;0.122070;53606
408;0.030518;53607
409;0.030518;53608
410;0.152588;53609
411;0.030518;53610
412;0.030518;53611
413;-0.122070;53612
414;0.000000;53613
415;-0.244141;53614
416;0.030518;53615
417;0.091553;53616
418;0.122070;53617
419;0.030518;53618
420;0.030518;53619
421;-0.061035;53620
422;0.030518;53621
423;0.213623;53622
424;0.030518;53623
425;0.183105;53624
426;0.244141;53625
427;0.152588;53626
428;0.274658;53627
429;0.274658;53628
430;0.152588;53629
431;0.152588;53630
432;0.152588;53631
433;0.122070;53632
434;0.030518;53633
435;0.030518;53634
436;-0.061035;53635
437;0.030518;53636
438;-0.061035;53637
439;-0.061035;53638
440;-0.030518;53639
441;0.030518;53640
442;0.274658;53641
443;0.122070;53642
444;0.152588;53643
445;0.152588;53644
446;0.000000;53645
447;-0.030518;53646
448;-0.122070;53647
449;0.030518;53648
450;-0.030518;53649
451;0.030518;53650
452;-0.091553;53651
453;0.030518;53652
454;0.366211;53653
455;0.030518;53654
456;0.030518;53655
457;0.000000;53656
458;0.213623;53657
459;0.030518;53658
460;0.030518;53659
461;0.030518;53660
462;0.030518;53661
463;-0.122070;53662
464;-0.122070;53663
465;0.030518;53664
466;0.030518;53665
467;0.152588;53666
468;-0.030518;53667
469;0.152588;53668
470;0.122070;53669
471;0.183105;53670
472;0.213623;53671
473;0.244141;53672
474;0.030518;53673
475;0.030518;53674
476;0.030518;53675
477;-0.152588;53676
478;-0.122070;53677
479;0.000000;53678
480;0.000000;53679
481;0.152588;53680
482;0.152588;53681
483;0.183105;53682
484;0.030518;53683
485;0.122070;53684
486;0.030518;53685
487;-0.122070;53686
488;0.030518;53687
489;0.030518;53688
490;0.000000;53689
491;-0.030518;53690
492;-0.152588;53691
493;0.000000;53692
494;0.030518;53693
495;0.274658;53694
496;0.030518;53695
497;0.030518;53696
498;0.030518;53697
499;0.030518;53698
500;0.305176;53699
501;0.000000;53700
502;0.183105;53701
503;0.305176;53702
504;0.152588;53703
505;0.213623;53704
506;0.122070;53705
507;0.091553;53706
508;0.030518;53707
509;0.030518;53708
510;0.030518;53709
511;0.000000;53710
512;0.030518;53711
513;0.030518;53712
514;0.030518;53713
515;-0.091553;53714
516;-0.030518;53715
517;-0.122070;53716
518;-0.030518;53717
519;0.030518;53718
520;-0.061035;53719
521;0.030518;53720
522;-0.061035;53721
523;0.030518;53722
524;-0.030518;53723
525;0.030518;53724
526;-0.152588;53725
527;0.030518;53726
528;-0.152588;53727
529;-0.213623;53728
530;-0.244141;53729
531;0.030518;53730
532;0.030518;53731
533;-0.091553;53732
534;-0.091553;53733
535;-0.152588;53734
536;-0.061035;53735
537;0.030518;53736
538;0.030518;53737
539;0.030518;53738
540;-0.030518;53739
541;-0.122070;53740
542;-0.030518;53741
543;0.030518;53742
544;0.000000;53743
545;-0.030518;53744
546;-0.030518;53745
547;0.152588;53746
548;0.030518;53747
549;0.152588;53748
550;0.244141;53749
551;0.213623;53750
552;0.030518;53751
553;0.244141;53752
554;0.030518;53753
555;0.091553;53754
556;0.122070;53755
557;0.305176;53756
558;0.122070;53757
559;0.244141;53758
560;0.030518;53759
561;0.244141;53760
562;0.122070;53761
563;0.183105;53762
564;0.122070;53763
565;0.213623;53764
566;0.183105;53765
567;0.122070;53766
568;0.030518;53767
569;0.030518;53768
570;0.213623;53769
571;0.030518;53770
572;0.091553;53771
573;0.122070;53772
574;-0.091553;53773
575;0.091553;53774
576;0.122070;53775
577;0.030518;53776
578;-0.061035;53777
579;0.000000;53778
580;-0.030518;53779
581;0.030518;53780
582;0.000000;53781
583;0.030518;53782
584;0.030518;53783
585;-0.030518;53784
586;0.030518;53785
587;-0.061035;53786
588;0.000000;53787
589;0.030518;53788
590;-0.061035;53789
591;-0.091553;53790
592;-0.122070;53791
593;-0.030518;53792
594;0.030518;53793
595;0.000000;53794
596;0.030518;53795
597;-0.091553;53796
598;-0.030518;53797
599;0.000000;53798
600;0.030518;53799
601;-0.091553;53800
602;0.030518;53801
603;-0.030518;53802
604;-0.061035;53803
605;-0.122070;53804
606;0.030518;53805
607;0.030518;53806
608;-0.030518;53807
609;-0.335693;53808
610;-0.061035;53809
611;0.030518;53810
612;0.030518;53811
613;0.000000;53812
614;0.030518;53813
615;-0.091553;53814
616;-0.091553;53815
617;0.000000;53816
618;0.030518;53817
619;0.030518;53818
620;-0.122070;53819
